2026-03-06 12:46:31;1
2026-03-06 12:46:32;1
2026-03-06 12:46:33;1
2026-03-06 12:46:34;1
2026-03-06 12:46:35;1
2026-03-06 12:46:36;2
2026-03-06 12:46:37;3
2026-03-06 12:46:38;3
2026-03-06 12:46:39;3
2026-03-06 12:46:40;3
2026-03-06 12:46:41;4
2026-03-06 12:46:42;1
2026-03-06 12:46:43;1
2026-03-06 12:46:44;10
2026-03-06 12:46:45;10
2026-03-06 12:46:46;123
2026-03-06 12:46:47;123
2026-03-06 12:46:48;15
2026-03-06 12:46:49;15
2026-03-06 12:46:50;15
2026-03-06 12:46:51;18
2026-03-06 12:46:52;18
2026-03-06 12:46:53;18
2026-03-06 12:46:54;18
2026-03-06 12:46:55;123
2026-03-06 12:46:56;123
2026-03-06 12:46:57;123
2026-03-06 12:46:58;123
2026-03-06 12:46:59;123
2026-03-06 12:47:00;11
2026-03-06 12:47:01;11
2026-03-06 12:47:02;2
2026-03-06 12:47:03;2
2026-03-06 12:47:04;2
2026-03-06 12:47:05;2
2026-03-06 12:47:06;2
2026-03-06 12:47:07;213
2026-03-06 12:47:08;213
2026-03-06 12:47:09;213
2026-03-06 12:47:10;213
2026-03-06 12:47:11;213
2026-03-06 12:47:12;213
2026-03-06 12:47:13;213
2026-03-06 12:47:14;213
2026-03-06 12:47:15;213
2026-03-06 12:47:16;213
2026-03-06 12:47:17;12
2026-03-06 12:47:18;12
2026-03-06 12:47:19;12
2026-03-06 12:47:20;12
2026-03-06 12:47:21;12
2026-03-06 12:47:22;12
2026-03-06 12:47:23;12
2026-03-06 12:47:24;12
2026-03-06 12:47:25;12
2026-03-06 12:47:26;12
2026-03-06 12:47:27;12
2026-03-06 12:47:28;12
2026-03-06 12:47:29;12
2026-03-06 12:47:30;12
2026-03-06 12:47:31;12
2026-03-06 12:47:32;12
2026-03-06 12:47:33;12
2026-03-06 12:47:34;12
2026-03-06 12:47:35;12
2026-03-06 12:47:36;12
2026-03-06 12:47:37;12
2026-03-06 12:47:38;12
2026-03-06 12:47:39;1
2026-03-06 12:47:40;1
2026-03-06 12:47:41;1
2026-03-06 12:47:42;1
2026-03-06 12:47:43;1
2026-03-06 12:47:44;1
2026-03-06 12:47:45;1
2026-03-06 12:47:46;113
2026-03-06 12:47:47;113
2026-03-06 12:47:48;113
2026-03-06 12:47:49;113
2026-03-08 21:33:13;0
2026-03-08 21:33:14;11
2026-03-08 21:33:15;11
2026-03-08 21:33:16;11
2026-03-08 21:33:17;11
2026-03-08 21:33:18;11
2026-03-08 21:33:19;11
2026-03-08 21:33:20;11
2026-03-08 21:33:21;11
2026-03-08 21:33:22;11
2026-03-08 21:33:23;11
2026-03-08 21:33:24;11
2026-03-08 21:33:25;11
2026-03-08 21:33:26;11
2026-03-08 21:33:27;0
2026-03-08 21:33:28;1
2026-03-08 21:33:29;1
2026-03-08 21:33:30;0
2026-03-08 21:33:31;12
2026-03-08 21:33:32;12
2026-03-08 21:33:33;12
2026-03-08 21:33:34;12
2026-03-08 21:33:35;12
2026-03-08 21:33:36;12
2026-03-08 21:33:37;12
2026-03-08 21:33:38;12
2026-03-08 21:33:39;12
2026-03-08 21:33:40;13
2026-03-08 21:33:41;13
2026-03-08 21:33:42;13
2026-03-08 21:33:43;13
2026-03-08 21:33:44;13
2026-03-08 21:33:45;13
2026-03-08 21:33:46;13
2026-03-08 21:33:47;13
2026-03-08 21:33:48;78
2026-03-08 21:33:49;78
2026-03-08 21:33:50;78
2026-03-08 21:33:51;78
2026-03-08 21:33:52;78
2026-03-08 21:33:53;78
2026-03-08 21:33:54;78
2026-03-08 21:33:55;78
2026-03-08 21:33:56;78
2026-03-08 21:33:57;781
2026-03-08 21:33:58;781
2026-03-08 21:33:59;781
2026-03-08 21:34:00;781
2026-03-08 21:34:01;781
2026-03-08 21:34:02;781
2026-03-08 21:34:03;781
2026-03-08 21:34:04;781
2026-03-08 21:34:05;781
2026-03-08 21:34:06;781
2026-03-08 21:34:07;98
2026-03-08 21:34:08;98
2026-03-08 21:34:09;98
2026-03-08 21:34:10;98
2026-03-08 21:34:11;98
2026-03-08 22:02:49;1
2026-03-08 22:02:50;1
2026-03-08 22:02:51;1
2026-03-08 22:02:52;1
2026-03-08 22:02:53;1
2026-03-08 22:08:03;0
2026-03-08 22:08:04;1
2026-03-08 22:08:05;1
2026-03-08 22:08:06;1
2026-03-08 22:08:07;1
2026-03-08 22:08:51;1
2026-03-08 22:08:52;1
2026-03-08 22:08:53;1
2026-03-08 22:08:54;1
2026-03-08 22:08:55;1
2026-03-08 22:09:01;1
2026-03-08 22:09:02;1
2026-03-08 22:09:03;1
2026-03-08 22:09:06;1
2026-03-08 22:18:25;1
2026-03-08 22:18:30;1
2026-03-08 22:18:31;1
2026-03-08 22:18:32;1
2026-03-08 22:18:33;1
2026-03-08 22:18:34;1
2026-03-08 22:18:35;1
2026-03-08 22:20:49;11
2026-03-08 22:20:50;11
2026-03-08 22:20:51;11
2026-03-09 08:22:28;1
2026-03-09 08:22:29;1
2026-03-09 08:22:30;1
2026-03-09 08:22:31;1
2026-03-09 08:22:32;1
2026-03-09 08:22:33;1
2026-03-09 08:22:34;1
2026-03-09 08:22:35;1
2026-03-09 08:22:36;1
2026-03-09 08:22:37;1
2026-03-09 08:22:38;1
2026-03-09 08:22:39;1
2026-03-09 08:22:40;34
2026-03-09 08:22:41;34
2026-03-09 08:22:42;34
2026-03-09 08:22:43;34
2026-03-09 08:22:44;34
2026-03-09 08:22:45;34
2026-03-09 08:22:46;34
2026-03-09 08:22:47;3
2026-03-09 08:22:48;3
2026-03-09 08:22:49;3
2026-03-09 08:22:50;3
2026-03-09 08:22:51;3
2026-03-09 08:22:52;3
2026-03-09 08:22:53;3
2026-03-09 08:22:54;3
2026-03-09 08:22:55;3
2026-03-09 08:22:56;3118
2026-03-09 08:22:57;3118
2026-03-09 08:22:58;3118
2026-03-09 08:22:59;3118
2026-03-09 08:23:00;3118
2026-03-09 08:23:01;3118
2026-03-09 08:23:02;3118
2026-03-09 08:23:03;3118
2026-03-09 08:23:04;3118
2026-03-09 08:23:05;3118
2026-03-09 08:23:06;3118
2026-03-09 08:23:07;3118
2026-03-09 08:23:08;3118
2026-03-09 08:23:09;3118
2026-03-09 08:23:10;3118
2026-03-09 08:23:11;3118
2026-03-09 08:23:12;3118
2026-03-09 08:23:13;3118
2026-03-09 08:23:14;1
2026-03-09 08:23:15;1
2026-03-09 08:23:16;1
2026-03-09 08:23:17;1
2026-03-09 08:23:18;1
2026-03-09 08:34:49;1
2026-03-09 08:34:50;1
2026-03-09 08:34:51;1
2026-03-09 08:34:52;1
2026-03-09 08:34:56;1
2026-03-09 08:34:57;1
2026-03-09 08:35:01;1
2026-03-09 08:35:02;1
2026-03-09 08:35:03;1
2026-03-09 08:35:04;1
2026-03-09 08:35:05;1
2026-03-09 08:35:06;1
2026-03-09 08:35:07;1
2026-03-09 08:35:08;1
2026-03-09 08:35:09;1
2026-03-09 08:35:10;1
2026-03-09 08:35:11;1
2026-03-09 08:35:12;1
2026-03-09 08:35:13;1
2026-03-09 08:35:14;1
2026-03-09 08:35:15;1
2026-03-09 08:35:16;1
2026-03-09 08:35:17;1
2026-03-09 08:35:18;1
2026-03-09 08:35:19;1
2026-03-09 08:35:20;1
2026-03-09 08:35:21;1
2026-03-09 08:35:22;5
2026-03-09 08:35:23;5
2026-03-09 08:35:24;5
2026-03-09 08:35:25;5
2026-03-09 08:35:26;4
2026-03-09 08:35:27;4
2026-03-09 08:35:28;4
2026-03-09 08:35:29;4
2026-03-09 08:35:30;2
2026-03-09 08:35:31;2
2026-03-09 08:35:32;2
2026-03-09 08:35:33;2
2026-03-09 08:35:34;14
2026-03-09 08:35:35;14
2026-03-09 08:35:42;14
2026-03-09 08:35:43;14
2026-03-09 08:35:51;14
2026-03-09 08:35:52;14
2026-03-09 08:36:23;14
2026-03-09 08:36:24;14
2026-03-09 08:36:25;14
2026-03-09 08:36:32;14
2026-03-09 08:36:33;14
2026-03-09 08:36:34;14
2026-03-09 08:36:35;14
2026-03-09 08:36:38;14
2026-03-09 08:36:39;14
2026-03-09 08:36:46;14
2026-03-09 08:36:47;14
2026-03-09 08:36:48;14
2026-03-09 08:36:50;14
2026-03-09 08:36:51;14
2026-03-09 08:36:52;14
2026-03-09 08:36:53;14
2026-03-09 08:36:54;14
2026-03-09 08:36:55;14
2026-03-09 08:36:56;14
2026-03-09 08:36:57;14
2026-03-09 08:36:58;14
2026-03-09 08:36:59;14
2026-03-09 08:37:00;14
2026-03-09 08:37:01;14
2026-03-09 08:37:02;14
2026-03-09 08:37:03;14
2026-03-09 08:37:04;14
2026-03-09 08:37:05;14
2026-03-09 08:37:07;14
2026-03-09 08:37:07;14
2026-03-09 08:37:08;14
2026-03-09 08:37:09;14
2026-03-09 08:37:10;14
2026-03-09 08:37:11;14
2026-03-09 08:37:12;14
2026-03-09 08:37:13;14
2026-03-09 08:37:14;14
2026-03-09 08:37:15;14
2026-03-09 08:37:16;14
2026-03-09 08:37:17;14
2026-03-09 08:37:18;14
2026-03-09 08:37:19;14
2026-03-09 08:37:20;14
2026-03-09 08:37:21;11
2026-03-09 08:37:22;11
2026-03-09 08:37:23;11
2026-03-09 08:37:24;11
2026-03-09 08:37:29;11
2026-03-09 08:37:30;11
2026-03-09 08:37:31;11
2026-03-09 08:37:32;11
2026-03-09 08:37:33;11
2026-03-09 08:37:34;11
2026-03-09 08:37:40;11
2026-03-09 08:37:41;11
2026-03-09 08:37:42;11
2026-03-09 09:00:12;11
2026-03-09 09:00:13;11
2026-03-09 09:00:14;11
2026-03-09 09:00:15;11
2026-03-09 09:00:16;11
2026-03-09 09:00:17;11
2026-03-09 09:00:18;11
2026-03-09 09:00:19;11
2026-03-09 09:00:20;11
2026-03-09 09:00:21;11
2026-03-09 09:00:22;11
2026-03-09 09:00:23;11
2026-03-09 09:00:24;11
2026-03-09 09:00:25;11
2026-03-09 09:00:26;11
2026-03-09 09:00:27;11
2026-03-09 09:00:28;11
2026-03-09 09:01:01;11
2026-03-09 09:01:02;11
2026-03-09 09:01:03;11
2026-03-09 09:01:04;11
2026-03-09 09:01:05;11
2026-03-09 09:01:06;11
2026-03-09 09:01:07;11
2026-03-09 09:01:08;11
2026-03-09 09:01:09;11
2026-03-09 09:01:10;11
2026-03-09 09:01:11;11
2026-03-09 09:01:12;11
2026-03-09 09:01:13;11
2026-03-09 09:01:14;11
2026-03-09 09:01:15;11
2026-03-09 09:01:16;11
2026-03-09 09:01:17;11
2026-03-09 09:01:18;11
2026-03-09 09:01:19;11
2026-03-09 09:01:20;11
2026-03-09 09:01:21;11
2026-03-09 09:01:22;11
2026-03-09 09:01:23;11
2026-03-09 09:01:24;11
2026-03-09 09:01:25;11
2026-03-09 09:01:26;11
2026-03-09 09:01:27;11
2026-03-09 09:01:28;11
2026-03-09 09:01:29;11
2026-03-09 09:01:30;11
2026-03-09 09:01:31;11
2026-03-09 09:01:32;11
2026-03-09 09:01:33;11
2026-03-09 09:01:34;11
2026-03-09 09:01:35;11
2026-03-09 09:01:36;11
2026-03-09 09:01:37;11
2026-03-09 09:01:38;11
2026-03-09 09:01:39;11
2026-03-09 09:01:40;11
2026-03-09 09:01:41;11
